,State,County,Study ID,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Other Generator Notes,Recycling Includes Composting,Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Compost,Exports,Imports,Landfill,MRF,Other,Total Disposal,Total Recycling,WTE
2852,Missouri,,834.0,2023,Unspecified,Landfill,1.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,5167210.0,0.0,0.0,0.0,0.0,0.0
2853,Montana,,175.0,2016,Unspecified,Landfill,2.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1430414.0,0.0,0.0,0.0,373021.0,0.0
2854,Montana,,392.0,2010,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,51865.0,0.0,0.0,908791.0,0.0,0.0,0.0,25641.0,0.0
2855,Montana,,392.0,2013,Unspecified,Unspecified,"2.0, 4.0, 2.0",nan,N,0.0,0,0,0,0.0,0,53155.0,0.0,0.0,964803.0,0.0,0.0,0.0,29272.0,0.0
2856,Nebraska,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,33321.0,0.0,0.0,1793493.0,0.0,0.0,0.0,207090.0,0.0
2857,Nebraska,,392.0,2013,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,45697.0,0.0,0.0,1724872.0,0.0,0.0,0.0,211467.0,0.0
2858,Nebraska,,681.0,2013,Unspecified,Landfill,2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1430414.0,0.0,0.0,0.0,446492.78,0.0
2859,Nevada,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,55537.0,0.0,297013.0,2433358.0,0.0,0.0,0.0,411564.0,0.0
2860,Nevada,,392.0,2013,Unspecified,Unspecified,"2.0, 4.0, 2.0, 2.0",nan,N,0.0,0,0,0,0.0,0,57322.0,0.0,213258.0,2736064.0,0.0,0.0,0.0,424795.0,0.0
2861,New hampshire,,205.0,2018,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,888818.0,0.0,0.0,0.0,1980328.0,0.0,0.0
2862,New hampshire,,205.0,2019,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,883830.0,0.0,0.0,0.0,2002947.0,0.0,0.0
2863,New hampshire,,205.0,2020,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,913833.0,0.0,0.0,0.0,1956789.0,0.0,0.0
2864,New hampshire,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 2.0, 4.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,29067.0,0.0,427792.0,588579.0,0.0,0.0,0.0,353087.0,374855.0
2865,New hampshire,,392.0,2013,Unspecified,Unspecified,"2.0, 4.0, 2.0, 2.0, 2.0",nan,N,0.0,0,0,0,0.0,0,32437.0,11034.0,306817.0,635641.0,0.0,0.0,0.0,354923.0,0.0
2866,New hampshire,,683.0,2015,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,920431.0,0.0,0.0,0.0,1973561.0,0.0,0.0
2867,New hampshire,,683.0,2016,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,994518.0,0.0,0.0,0.0,2076656.0,0.0,0.0
2868,New hampshire,,683.0,2017,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,1104580.0,0.0,0.0,0.0,2329946.0,0.0,0.0
2869,New hampshire,,683.0,2018,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,1160058.0,0.0,0.0,0.0,2388877.0,0.0,0.0
2870,New hampshire,,814.0,2020,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,913833.0,0.0,0.0,0.0,1956789.0,0.0,0.0
2871,New hampshire,,814.0,2021,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,877861.0,0.0,0.0,0.0,1999123.0,0.0,0.0
2872,New hampshire,,814.0,2022,Unspecified,"Landfill, WTE",2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,820841.0,0.0,0.0,0.0,1923204.0,0.0,0.0
2873,New jersey,Atlantic,406.0,2000,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,324737.0,411849.0,0.0
2874,New jersey,Atlantic,406.0,2001,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,372836.0,326975.31,0.0
2875,New jersey,Atlantic,407.0,2002,Unspecified,Unknown,2.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,344023.0,537492.7,0.0
2876,New jersey,Atlantic,408.0,2003,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,351870.0,473786.0,0.0
2877,New jersey,Atlantic,409.0,2004,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,350584.0,516958.12,0.0
2878,New jersey,Atlantic,410.0,2005,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,391050.0,385550.96,0.0
2879,New jersey,Atlantic,411.0,2006,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,444674.0,475708.64,0.0
2880,New jersey,Atlantic,412.0,2007,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,444904.3,726580.84,0.0
2881,New jersey,Atlantic,413.0,2008,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,365499.26,479210.28,0.0
2882,New jersey,Atlantic,414.0,2009,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,336009.47,411429.56,0.0
2883,New jersey,Atlantic,415.0,2010,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,322927.59,367269.21,0.0
2884,New jersey,Atlantic,416.0,2011,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,308019.0,474033.86,0.0
2885,New jersey,Atlantic,417.0,2012,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,335656.0,494254.66,0.0
2886,New jersey,Atlantic,418.0,2013,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,321984.0,433226.87,0.0
2887,New jersey,Atlantic,419.0,2014,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,300300.86,381487.9,0.0
2888,New jersey,Atlantic,420.0,2015,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,201715.26,563635.84,0.0
2889,New jersey,Atlantic,421.0,2016,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,202841.84,491330.3,0.0
2890,New jersey,Atlantic,422.0,2017,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,201965.48,349077.25,0.0
2891,New jersey,Atlantic,424.0,2018,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,207906.02,314059.26,0.0
2892,New jersey,Atlantic,426.0,2019,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,210877.19,269498.41,0.0
2893,New jersey,Atlantic,793.0,2020,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,199585.47,274059.89,0.0
2894,New jersey,Atlantic,794.0,2021,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,213670.05,419146.08,0.0
2895,New jersey,Bergen,406.0,2000,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,753877.0,965893.0,0.0
2896,New jersey,Bergen,406.0,2001,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,862353.0,980863.72,0.0
2897,New jersey,Bergen,407.0,2002,Unspecified,Unknown,2.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,901799.0,937208.9,0.0
2898,New jersey,Bergen,408.0,2003,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,958532.0,1011796.0,0.0
2899,New jersey,Bergen,409.0,2004,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,975493.0,1024468.2,0.0
2900,New jersey,Bergen,410.0,2005,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,980362.0,1131731.72,0.0
2901,New jersey,Bergen,411.0,2006,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,997248.0,1113880.52,0.0
2902,New jersey,Bergen,412.0,2007,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,905501.53,1035212.7,0.0
2903,New jersey,Bergen,413.0,2008,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,848316.46,1138506.68,0.0
2904,New jersey,Bergen,414.0,2009,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,905481.22,1111800.58,0.0
2905,New jersey,Bergen,415.0,2010,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,921970.33,1280794.56,0.0
2906,New jersey,Bergen,416.0,2011,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,963087.0,1166056.98,0.0
2907,New jersey,Bergen,417.0,2012,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,936113.0,902614.94,0.0
2908,New jersey,Bergen,418.0,2013,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,939759.0,985823.43,0.0
2909,New jersey,Bergen,419.0,2014,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,873565.48,1147476.51,0.0
2910,New jersey,Bergen,420.0,2015,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,601387.82,1195988.54,0.0
2911,New jersey,Bergen,421.0,2016,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,547655.88,1222710.35,0.0
2912,New jersey,Bergen,422.0,2017,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,579384.13,1184881.51,0.0
2913,New jersey,Bergen,424.0,2018,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,662667.91,1243260.32,0.0
2914,New jersey,Bergen,426.0,2019,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,660315.45,1129624.21,0.0
2915,New jersey,Bergen,793.0,2020,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,664359.85,972435.87,0.0
2916,New jersey,Bergen,794.0,2021,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,695689.61,1135390.59,0.0
2917,New jersey,Burlington,406.0,2000,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,427491.0,345412.0,0.0
2918,New jersey,Burlington,406.0,2001,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,435652.0,553950.64,0.0
2919,New jersey,Burlington,407.0,2002,Unspecified,Unknown,2.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,440935.0,609004.9,0.0
2920,New jersey,Burlington,408.0,2003,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,470679.0,542728.0,0.0
2921,New jersey,Burlington,409.0,2004,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,498287.0,560032.6,0.0
2922,New jersey,Burlington,410.0,2005,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,496812.0,544596.64,0.0
2923,New jersey,Burlington,411.0,2006,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,486563.14,605990.53,0.0
2924,New jersey,Burlington,412.0,2007,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,430038.64,647424.84,0.0
2925,New jersey,Burlington,413.0,2008,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,451144.02,648349.31,0.0
2926,New jersey,Burlington,414.0,2009,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,434918.39,535498.68,0.0
2927,New jersey,Burlington,415.0,2010,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,403455.24,721183.99,0.0
2928,New jersey,Burlington,416.0,2011,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,394918.0,633785.29,0.0
2929,New jersey,Burlington,417.0,2012,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,386030.0,494584.94,0.0
2930,New jersey,Burlington,418.0,2013,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,400496.0,690045.58,0.0
2931,New jersey,Burlington,419.0,2014,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,410823.68,618162.28,0.0
2932,New jersey,Burlington,420.0,2015,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,288431.13,617413.53,0.0
2933,New jersey,Burlington,421.0,2016,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,279801.49,667787.13,0.0
2934,New jersey,Burlington,422.0,2017,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,307324.34,620937.27,0.0
2935,New jersey,Burlington,424.0,2018,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,321794.07,607275.96,0.0
2936,New jersey,Burlington,426.0,2019,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,319305.05,531455.1,0.0
2937,New jersey,Burlington,793.0,2020,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,322588.01,536420.72,0.0
2938,New jersey,Burlington,794.0,2021,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,341002.37,509920.46,0.0
2939,New jersey,Camden,406.0,2000,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,476649.0,424336.0,0.0
2940,New jersey,Camden,406.0,2001,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,471179.0,466890.8,0.0
2941,New jersey,Camden,407.0,2002,Unspecified,Unknown,2.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,480074.0,535223.5,0.0
2942,New jersey,Camden,408.0,2003,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,525493.0,542518.0,0.0
2943,New jersey,Camden,409.0,2004,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,584701.0,604897.89,0.0
2944,New jersey,Camden,410.0,2005,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,554341.0,452934.29,0.0
2945,New jersey,Camden,411.0,2006,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,551193.0,510986.03,0.0
2946,New jersey,Camden,412.0,2007,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,459787.02,549359.56,0.0
2947,New jersey,Camden,413.0,2008,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,463812.05,541482.76,0.0
2948,New jersey,Camden,414.0,2009,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,452302.34,542191.39,0.0
2949,New jersey,Camden,415.0,2010,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,630546.6,704438.7,0.0
2950,New jersey,Camden,416.0,2011,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,426303.0,575581.93,0.0
2951,New jersey,Camden,417.0,2012,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,640642.0,528970.57,0.0
2952,New jersey,Camden,418.0,2013,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,579442.0,561357.77,0.0
2953,New jersey,Camden,419.0,2014,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,438794.55,643273.58,0.0
2954,New jersey,Camden,420.0,2015,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,366968.36,690070.43,0.0
2955,New jersey,Camden,421.0,2016,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,352260.83,600604.91,0.0
2956,New jersey,Camden,422.0,2017,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,327710.59,662355.98,0.0
2957,New jersey,Camden,424.0,2018,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,354008.8,551575.0,0.0
2958,New jersey,Camden,426.0,2019,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,371812.99,482943.93,0.0
2959,New jersey,Camden,793.0,2020,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,370670.89,390226.75,0.0
2960,New jersey,Camden,794.0,2021,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,364788.05,396540.07,0.0
2961,New jersey,Cape may,406.0,2000,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,175122.0,261371.0,0.0
2962,New jersey,Cape may,406.0,2001,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,174383.0,309788.19,0.0
2963,New jersey,Cape may,407.0,2002,Unspecified,Unknown,2.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,195700.0,334796.9,0.0
2964,New jersey,Cape may,408.0,2003,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,214263.0,293269.0,0.0
2965,New jersey,Cape may,409.0,2004,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,239452.0,351352.17,0.0
2966,New jersey,Cape may,410.0,2005,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,242532.0,355661.81,0.0
2967,New jersey,Cape may,411.0,2006,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,220948.38,384607.05,0.0
2968,New jersey,Cape may,412.0,2007,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,194645.54,310098.83,0.0
2969,New jersey,Cape may,413.0,2008,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,176178.38,334594.98,0.0
2970,New jersey,Cape may,414.0,2009,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,159210.64,225814.69,0.0
2971,New jersey,Cape may,415.0,2010,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,171485.81,308866.61,0.0
2972,New jersey,Cape may,416.0,2011,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,155167.0,254201.08,0.0
2973,New jersey,Cape may,417.0,2012,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,175384.0,228290.17,0.0
2974,New jersey,Cape may,418.0,2013,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,180128.0,220838.04,0.0
2975,New jersey,Cape may,419.0,2014,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,158409.41,248804.76,0.0
2976,New jersey,Cape may,420.0,2015,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,87640.27,252401.47,0.0
2977,New jersey,Cape may,421.0,2016,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,94302.59,237702.06,0.0
2978,New jersey,Cape may,422.0,2017,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,107664.69,329578.91,0.0
2979,New jersey,Cape may,424.0,2018,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,90888.1,289055.58,0.0
2980,New jersey,Cape may,426.0,2019,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,91703.79,273732.77,0.0
2981,New jersey,Cape may,793.0,2020,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,93441.32,227699.03,0.0
2982,New jersey,Cape may,794.0,2021,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,103946.31,222208.96,0.0
2983,New jersey,Cumberland,406.0,2000,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,167666.0,222856.0,0.0
2984,New jersey,Cumberland,406.0,2001,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,184056.0,258314.96,0.0
2985,New jersey,Cumberland,407.0,2002,Unspecified,Unknown,2.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,164026.0,272636.1,0.0
2986,New jersey,Cumberland,408.0,2003,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,179242.0,332916.0,0.0
2987,New jersey,Cumberland,409.0,2004,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,179527.0,509875.58,0.0
2988,New jersey,Cumberland,410.0,2005,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209952.0,328901.01,0.0
2989,New jersey,Cumberland,411.0,2006,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,203398.0,322861.21,0.0
2990,New jersey,Cumberland,412.0,2007,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,172030.43,396705.17,0.0
2991,New jersey,Cumberland,413.0,2008,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,174813.71,462391.68,0.0
2992,New jersey,Cumberland,414.0,2009,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,168101.27,370939.2,0.0
2993,New jersey,Cumberland,415.0,2010,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,156519.61,321649.66,0.0
2994,New jersey,Cumberland,416.0,2011,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,180555.0,285765.0,0.0
2995,New jersey,Cumberland,417.0,2012,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,155353.0,283156.29,0.0
2996,New jersey,Cumberland,418.0,2013,Unspecified,Unknown,2.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,160796.0,272747.58,0.0
